fetched_at_utc,observation_time_utc,station_id,wind_direction,wind_speed_kt,wind_speed,wind_gust_kt,wind_gust_10m_ms,temperature_c,dewpoint_c,altimeter_hpa,raw_metar,source
2026-05-30T18:14:55.802658+00:00,2026-05-30T17:54:00+00:00,KBOS,20,26.0,13.375544,37.0,19.034428,7.8,5.6,1015.0,METAR KBOS 301754Z 02026G37KT 1 1/2SM -RA BR SCT013 BKN017 OVC042 08/06 A2997 RMK AO2 PK WND 03039/1742 SLP147 P0002 60032 T00780056 10122 20078 51045,aviationweather_metar
2026-05-30T18:14:55.802633+00:00,2026-05-30T18:09:00+00:00,KBOS,20,25.0,12.8611,38.0,19.548872,7.8,6.1,1015.3,SPECI KBOS 301809Z 02025G38KT 2SM -RA BR BKN016 BKN022 OVC033 08/06 A2998 RMK AO2 PK WND 04038/1805 P0000 T00780061,aviationweather_metar
2026-05-30T19:41:47.364288+00:00,2026-05-30T18:27:00+00:00,KBOS,20,26.0,13.375544,35.0,18.00554,7.8,5.0,1015.3,SPECI KBOS 301827Z 02026G35KT 5SM -RA SCT017 BKN023 OVC046 08/05 A2998 RMK AO2 PK WND 04038/1805 CIG 017 E P0000 T00780050,aviationweather_metar
2026-05-30T19:41:47.364264+00:00,2026-05-30T18:54:00+00:00,KBOS,30,25.0,12.8611,35.0,18.00554,7.8,5.6,1015.7,METAR KBOS 301854Z 03025G35KT 5SM -RA BR SCT020 BKN026 OVC037 08/06 A2999 RMK AO2 PK WND 04038/1805 CIG 021 E SLP156 P0000 T00780056,aviationweather_metar
2026-05-30T20:37:14.636869+00:00,2026-05-30T19:54:00+00:00,KBOS,20,15.0,7.71666,25.0,12.8611,8.3,6.1,1016.3,METAR KBOS 301954Z 02015G25KT 8SM -RA SCT017 BKN022 OVC031 08/06 A3001 RMK AO2 PK WND 02034/1855 SLP162 P0002 T00830061,aviationweather_metar
2026-05-30T20:37:14.636860+00:00,2026-05-30T20:02:00+00:00,KBOS,10,19.0,9.774436,25.0,12.8611,8.3,6.1,1016.3,SPECI KBOS 302002Z 01019G25KT 10SM FEW017 SCT022 OVC032 08/06 A3001 RMK AO2 RAE00 CIG 027 E P0000 T00830061,aviationweather_metar
2026-05-30T20:37:14.636849+00:00,2026-05-30T20:22:00+00:00,KBOS,10,18.0,9.259992,25.0,12.8611,8.9,5.6,1016.7,SPECI KBOS 302022Z 01018G25KT 10SM -RA SCT022 BKN027 OVC034 09/06 A3002 RMK AO2 PK WND 01027/2008 RAE00B20 P0000 T00890056,aviationweather_metar
2026-05-30T20:37:14.636824+00:00,2026-05-30T20:34:00+00:00,KBOS,20,17.0,8.745548,26.0,13.375544,8.9,5.6,1016.7,SPECI KBOS 302034Z 02017G26KT 10SM SCT024 OVC037 09/06 A3002 RMK AO2 PK WND 01027/2008 RAE00B20E29 CIG 026 E P0000 T00890056,aviationweather_metar
2026-05-30T21:39:59.654665+00:00,2026-05-30T20:54:00+00:00,KBOS,20,16.0,8.231104,,,9.4,5.6,1017.0,METAR KBOS 302054Z 02016KT 10SM FEW022 BKN034 OVC047 09/06 A3003 RMK AO2 PK WND 01027/2008 RAE00B20E29 SLP168 P0000 60002 T00940056 51020,aviationweather_metar
2026-05-30T22:37:06.759426+00:00,2026-05-30T21:54:00+00:00,KBOS,20,13.0,6.687772,25.0,12.8611,10.0,5.6,1017.4,METAR KBOS 302154Z 02013G25KT 10SM SCT026 SCT038 OVC050 10/06 A3004 RMK AO2 PK WND 03026/2136 SLP173 T01000056,aviationweather_metar
2026-05-30T23:40:59.271487+00:00,2026-05-30T22:54:00+00:00,KBOS,10,15.0,7.71666,24.0,12.346656,10.0,5.6,1017.7,METAR KBOS 302254Z 01015G24KT 10SM OVC044 10/06 A3005 RMK AO2 PK WND 04029/2206 SLP176 BINOVC W T01000056,aviationweather_metar
2026-05-31T01:51:20.470227+00:00,2026-05-30T23:54:00+00:00,KBOS,30,13.0,6.687772,,,9.4,4.4,1017.7,METAR KBOS 302354Z 03013KT 10SM FEW045 FEW220 09/04 A3005 RMK AO2 SLP174 60002 T00940044 10106 20078 50006,aviationweather_metar
2026-05-31T01:51:20.470195+00:00,2026-05-31T00:54:00+00:00,KBOS,350,7.0,3.601108,,,9.4,4.4,1017.7,METAR KBOS 310054Z 35007KT 10SM FEW080 FEW220 09/04 A3005 RMK AO2 SLP177 T00940044,aviationweather_metar
2026-05-31T06:09:46.504167+00:00,2026-05-31T01:54:00+00:00,KBOS,350,6.0,3.086664,,,8.9,4.4,1018.0,METAR KBOS 310154Z 35006KT 10SM FEW080 09/04 A3006 RMK AO2 SLP179 T00890044,aviationweather_metar
2026-05-31T06:09:46.504158+00:00,2026-05-31T02:54:00+00:00,KBOS,330,7.0,3.601108,,,8.3,4.4,1018.0,METAR KBOS 310254Z 33007KT 10SM FEW250 08/04 A3006 RMK AO2 SLP178 T00830044 50004,aviationweather_metar
2026-05-31T06:09:46.504147+00:00,2026-05-31T03:54:00+00:00,KBOS,320,7.0,3.601108,,,8.3,4.4,1018.0,METAR KBOS 310354Z 32007KT 10SM CLR 08/04 A3006 RMK AO2 SLP177 T00830044,aviationweather_metar
2026-05-31T06:09:46.504135+00:00,2026-05-31T04:54:00+00:00,KBOS,290,8.0,4.115552,,,8.3,4.4,1017.4,METAR KBOS 310454Z 29008KT 10SM CLR 08/04 A3004 RMK AO2 SLP171 T00830044 401440078,aviationweather_metar
2026-05-31T06:09:46.504110+00:00,2026-05-31T05:54:00+00:00,KBOS,290,6.0,3.086664,,,7.8,4.4,1016.7,METAR KBOS 310554Z 29006KT 10SM CLR 08/04 A3002 RMK AO2 SLP166 T00780044 10094 20078 58012,aviationweather_metar
2026-05-31T09:22:53.263541+00:00,2026-05-31T06:54:00+00:00,KBOS,290,8.0,4.115552,,,7.8,3.9,1016.7,METAR KBOS 310654Z 29008KT 10SM CLR 08/04 A3002 RMK AO2 SLP164 T00780039,aviationweather_metar
2026-05-31T09:22:53.263528+00:00,2026-05-31T07:54:00+00:00,KBOS,290,7.0,3.601108,,,7.2,4.4,1016.0,METAR KBOS 310754Z 29007KT 10SM CLR 07/04 A3000 RMK AO2 SLP160 T00720044,aviationweather_metar
2026-05-31T09:22:53.263499+00:00,2026-05-31T08:54:00+00:00,KBOS,280,8.0,4.115552,,,7.2,4.4,1015.7,METAR KBOS 310854Z 28008KT 10SM FEW045 07/04 A2999 RMK AO2 SLP156 T00720044 58009,aviationweather_metar
2026-05-31T11:13:41.540202+00:00,2026-05-31T09:54:00+00:00,KBOS,280,7.0,3.601108,,,7.8,4.4,1016.0,METAR KBOS 310954Z 28007KT 10SM FEW050 FEW250 08/04 A3000 RMK AO2 SLP157 T00780044,aviationweather_metar
2026-05-31T11:13:41.540170+00:00,2026-05-31T10:54:00+00:00,KBOS,290,8.0,4.115552,,,8.9,4.4,1015.3,METAR KBOS 311054Z 29008KT 10SM FEW050 FEW250 09/04 A2998 RMK AO2 SLP153 T00890044,aviationweather_metar
2026-05-31T12:21:17.753807+00:00,2026-05-31T11:54:00+00:00,KBOS,,6.0,3.086664,,,11.1,5.0,1015.3,METAR KBOS 311154Z VRB06KT 10SM FEW050 FEW180 SCT250 11/05 A2998 RMK AO2 SLP151 70034 T01110050 10111 20067 58005,aviationweather_metar
2026-05-31T14:16:18.078127+00:00,2026-05-31T12:54:00+00:00,KBOS,290,8.0,4.115552,,,14.4,5.0,1014.6,METAR KBOS 311254Z 29008KT 10SM FEW050 FEW180 SCT250 14/05 A2996 RMK AO2 SLP146 T01440050,aviationweather_metar
2026-05-31T14:16:18.078096+00:00,2026-05-31T13:54:00+00:00,KBOS,290,6.0,3.086664,,,17.2,5.6,1014.3,METAR KBOS 311354Z 29006KT 10SM FEW050 FEW180 SCT250 17/06 A2995 RMK AO2 SLP140 T01720056,aviationweather_metar
2026-05-31T15:46:02.597097+00:00,2026-05-31T14:54:00+00:00,KBOS,350,4.0,2.057776,,,19.4,3.9,1014.0,METAR KBOS 311454Z 35004KT 10SM FEW070 FEW180 BKN250 19/04 A2994 RMK AO2 SLP137 T01940039 56015,aviationweather_metar
2026-05-31T16:57:30.906971+00:00,2026-05-31T15:54:00+00:00,KBOS,,4.0,2.057776,,,19.4,7.2,1013.0,METAR KBOS 311554Z VRB04KT 10SM FEW050 SCT180 BKN250 19/07 A2991 RMK AO2 SLP129 T01940072,aviationweather_metar
2026-05-31T16:57:30.906939+00:00,2026-05-31T16:54:00+00:00,KBOS,150,7.0,3.601108,,,17.2,6.7,1012.6,METAR KBOS 311654Z 15007KT 10SM SCT050 SCT180 BKN250 17/07 A2990 RMK AO2 SLP123 T01720067,aviationweather_metar
2026-05-31T17:59:10.763438+00:00,2026-05-31T17:54:00+00:00,KBOS,300,9.0,4.629996,,,19.4,6.1,1011.9,METAR KBOS 311754Z 30009KT 10SM BKN070 OVC090 19/06 A2988 RMK AO2 RAB1657E07 SLP118 P0000 60000 T01940061 10200 20111 56019,aviationweather_metar
2026-05-31T19:19:17.232733+00:00,2026-05-31T18:54:00+00:00,KBOS,300,4.0,2.057776,,,16.7,8.3,1012.3,METAR KBOS 311854Z 30004KT 10SM -RA BKN065 BKN075 OVC095 17/08 A2989 RMK AO2 PK WND 30028/1835 RAB34 SLP120 P0001 T01670083,aviationweather_metar
2026-05-31T20:36:02.444646+00:00,2026-05-31T19:54:00+00:00,KBOS,280,7.0,3.601108,,,17.8,7.8,1011.3,METAR KBOS 311954Z 28007KT 10SM SCT065 BKN110 18/08 A2986 RMK AO2 RAE02 SLP112 P0000 T01780078,aviationweather_metar
2026-05-31T21:39:22.632385+00:00,2026-05-31T20:54:00+00:00,KBOS,280,6.0,3.086664,,,14.4,9.4,1012.3,METAR KBOS 312054Z 28006KT 10SM BKN070 OVC095 14/09 A2989 RMK AO2 PK WND 33033/2019 RAB19E50 SLP119 P0002 60003 T01440094 53002,aviationweather_metar
2026-05-31T22:39:36.714698+00:00,2026-05-31T21:54:00+00:00,KBOS,140,3.0,1.543332,,,14.4,10.0,1011.6,METAR KBOS 312154Z 14003KT 10SM SCT070 BKN095 14/10 A2987 RMK AO2 SLP116 T01440100,aviationweather_metar
2026-05-31T23:43:40.137475+00:00,2026-05-31T22:54:00+00:00,KBOS,60,3.0,1.543332,,,12.8,10.6,1012.3,METAR KBOS 312254Z 06003KT 6SM -RA BR OVC065 13/11 A2989 RMK AO2 RAB38 SLP121 P0000 T01280106,aviationweather_metar
2026-06-01T02:01:44.831791+00:00,2026-05-31T23:54:00+00:00,KBOS,260,7.0,3.601108,,,13.3,11.1,1012.3,METAR KBOS 312354Z 26007KT 230V300 6SM -RA BR OVC060 13/11 A2989 RMK AO2 SLP122 P0007 60010 T01330111 10200 20122 53003,aviationweather_metar
2026-06-01T02:01:44.831765+00:00,2026-06-01T01:54:00+00:00,KBOS,240,10.0,5.14444,20.0,10.28888,13.9,10.6,1011.6,METAR KBOS 010154Z 24010G20KT 10SM SCT065 OVC110 14/11 A2987 RMK AO2 RAE01 SLP115 P0000 T01390106,aviationweather_metar
2026-06-01T07:21:45.980677+00:00,2026-06-01T02:54:00+00:00,KBOS,280,8.0,4.115552,19.0,9.774436,13.9,10.0,1012.6,METAR KBOS 010254Z 28008G19KT 10SM FEW055 BKN070 OVC100 14/10 A2990 RMK AO2 RAB19E29 SLP123 P0000 60004 T01390100 53000,aviationweather_metar
2026-06-01T07:21:45.980668+00:00,2026-06-01T03:54:00+00:00,KBOS,260,9.0,4.629996,15.0,7.71666,13.3,9.4,1012.3,METAR KBOS 010354Z 26009G15KT 10SM FEW055 BKN100 BKN250 13/09 A2989 RMK AO2 SLP120 T01330094,aviationweather_metar
2026-06-01T07:21:45.980659+00:00,2026-06-01T04:54:00+00:00,KBOS,260,11.0,5.658884,,,12.8,8.9,1012.3,METAR KBOS 010454Z 26011KT 10SM BKN060 BKN250 13/09 A2989 RMK AO2 SLP121 T01280089 402000067,aviationweather_metar
2026-06-01T07:21:45.980647+00:00,2026-06-01T05:54:00+00:00,KBOS,300,9.0,4.629996,,,11.7,8.9,1012.6,METAR KBOS 010554Z 30009KT 10SM BKN070 12/09 A2990 RMK AO2 SLP124 60004 T01170089 10144 20117 53001,aviationweather_metar
2026-06-01T07:21:45.980614+00:00,2026-06-01T06:54:00+00:00,KBOS,320,8.0,4.115552,,,10.6,8.9,1013.0,METAR KBOS 010654Z 32008KT 10SM CLR 11/09 A2991 RMK AO2 SLP126 T01060089,aviationweather_metar
2026-06-01T13:08:27.846933+00:00,2026-06-01T07:54:00+00:00,KBOS,330,8.0,4.115552,,,10.0,8.3,1013.3,METAR KBOS 010754Z 33008KT 10SM FEW065 FEW250 10/08 A2992 RMK AO2 SLP130 T01000083,aviationweather_metar
2026-06-01T13:08:27.846927+00:00,2026-06-01T08:54:00+00:00,KBOS,350,9.0,4.629996,,,9.4,8.3,1013.6,METAR KBOS 010854Z 35009KT 10SM FEW020 FEW055 09/08 A2993 RMK AO2 SLP133 T00940083 53009,aviationweather_metar
2026-06-01T13:08:27.846920+00:00,2026-06-01T09:01:00+00:00,KBOS,350,9.0,4.629996,,,9.4,8.3,1013.6,SPECI KBOS 010901Z 35009KT 10SM SCT007 09/08 A2993 RMK AO2 T00940083,aviationweather_metar
2026-06-01T13:08:27.846914+00:00,2026-06-01T09:12:00+00:00,KBOS,340,7.0,3.601108,,,9.4,8.3,1013.6,SPECI KBOS 010912Z 34007KT 10SM BKN007 09/08 A2993 RMK AO2 T00940083,aviationweather_metar
2026-06-01T13:08:27.846907+00:00,2026-06-01T09:27:00+00:00,KBOS,340,7.0,3.601108,,,9.4,8.3,1014.0,SPECI KBOS 010927Z 34007KT 10SM SCT007 09/08 A2994 RMK AO2 T00940083,aviationweather_metar
2026-06-01T13:08:27.846900+00:00,2026-06-01T09:54:00+00:00,KBOS,340,6.0,3.086664,,,10.0,8.3,1014.3,METAR KBOS 010954Z 34006KT 10SM FEW007 BKN021 BKN065 10/08 A2995 RMK AO2 SLP140 T01000083 $,aviationweather_metar
2026-06-01T13:08:27.846893+00:00,2026-06-01T10:54:00+00:00,KBOS,10,8.0,4.115552,,,10.6,8.9,1015.0,METAR KBOS 011054Z 01008KT 10SM SCT011 OVC021 11/09 A2997 RMK AO2 SLP149 T01060089 $,aviationweather_metar
2026-06-01T13:08:27.846886+00:00,2026-06-01T11:30:00+00:00,KBOS,50,14.0,7.202216,,,10.0,8.3,1015.7,SPECI KBOS 011130Z 05014KT 4SM -RA BR BKN012 BKN018 OVC026 10/08 A2999 RMK AO2 RAB24 P0000 T01000083,aviationweather_metar
2026-06-01T13:08:27.846879+00:00,2026-06-01T11:52:00+00:00,KBOS,50,15.0,7.71666,22.0,11.317768,11.0,8.0,1016.0,SPECI KBOS 011152Z 05015G22KT 10SM SCT013 BKN020 OVC025 11/08 A3000 RMK AO2 RAB24E45 P0000,aviationweather_metar
2026-06-01T13:08:27.846868+00:00,2026-06-01T11:54:00+00:00,KBOS,50,15.0,7.71666,,,10.6,8.3,1016.0,METAR KBOS 011154Z 05015KT 10SM FEW010 BKN020 OVC027 11/08 A3000 RMK AO2 RAB24E45 SLP159 P0000 60000 70014 T01060083 10117 20094 51019,aviationweather_metar
2026-06-01T13:08:27.846860+00:00,2026-06-01T12:43:00+00:00,KBOS,50,17.0,8.745548,22.0,11.317768,11.1,7.2,1016.7,SPECI KBOS 011243Z 05017G22KT 10SM FEW020 OVC032 11/07 A3002 RMK AO2 T01110072,aviationweather_metar
2026-06-01T13:08:27.846835+00:00,2026-06-01T12:54:00+00:00,KBOS,50,14.0,7.202216,19.0,9.774436,11.1,7.2,1017.0,METAR KBOS 011254Z 05014G19KT 10SM FEW022 OVC034 11/07 A3003 RMK AO2 SLP167 T01110072,aviationweather_metar
2026-06-01T18:49:34.160321+00:00,2026-06-01T13:54:00+00:00,KBOS,50,13.0,6.687772,,,12.8,7.8,1017.7,METAR KBOS 011354Z 05013KT 10SM FEW018 SCT050 BKN070 13/08 A3005 RMK AO2 SLP174 T01280078,aviationweather_metar
2026-06-01T18:49:34.160313+00:00,2026-06-01T14:54:00+00:00,KBOS,70,11.0,5.658884,,,12.8,8.3,1018.4,METAR KBOS 011454Z 07011KT 10SM SCT017 SCT070 13/08 A3007 RMK AO2 SLP182 T01280083 52023,aviationweather_metar
2026-06-01T18:49:34.160304+00:00,2026-06-01T15:54:00+00:00,KBOS,80,12.0,6.173328,,,12.2,7.8,1018.7,METAR KBOS 011554Z 08012KT 10SM SCT025 SCT070 12/08 A3008 RMK AO2 SLP187 T01220078,aviationweather_metar
2026-06-01T18:49:34.160293+00:00,2026-06-01T16:54:00+00:00,KBOS,80,10.0,5.14444,,,12.8,7.8,1019.4,METAR KBOS 011654Z 08010KT 10SM SCT035 SCT065 13/08 A3010 RMK AO2 SLP192 T01280078,aviationweather_metar
2026-06-01T18:49:34.160263+00:00,2026-06-01T17:54:00+00:00,KBOS,90,10.0,5.14444,,,13.3,5.0,1019.7,METAR KBOS 011754Z 09010KT 10SM FEW035 FEW065 13/05 A3011 RMK AO2 SLP194 T01330050 10139 20106 51012,aviationweather_metar
2026-06-01T23:25:33.024004+00:00,2026-06-01T18:54:00+00:00,KBOS,100,9.0,4.629996,,,13.9,4.4,1019.4,METAR KBOS 011854Z 10009KT 10SM FEW040 FEW065 14/04 A3010 RMK AO2 SLP194 T01390044,aviationweather_metar
2026-06-01T23:25:33.023995+00:00,2026-06-01T19:54:00+00:00,KBOS,80,9.0,4.629996,,,13.3,4.4,1020.1,METAR KBOS 011954Z 08009KT 10SM FEW040 FEW065 13/04 A3012 RMK AO2 SLP198 T01330044,aviationweather_metar
2026-06-01T23:25:33.023986+00:00,2026-06-01T20:54:00+00:00,KBOS,130,8.0,4.115552,,,13.3,6.1,1019.7,METAR KBOS 012054Z 13008KT 10SM FEW040 FEW065 13/06 A3011 RMK AO2 SLP196 T01330061 50002,aviationweather_metar
2026-06-01T23:25:33.023973+00:00,2026-06-01T21:54:00+00:00,KBOS,150,5.0,2.57222,,,12.8,6.1,1020.1,METAR KBOS 012154Z COR 15005KT 10SM FEW045 13/06 A3012 RMK AO2 SLP198 T01280061,aviationweather_metar
2026-06-01T23:25:33.023924+00:00,2026-06-01T22:54:00+00:00,KBOS,120,4.0,2.057776,,,13.3,5.0,1020.4,METAR KBOS 012254Z 12004KT 10SM FEW045 13/05 A3013 RMK AO2 SLP201 T01330050,aviationweather_metar
2026-06-02T01:43:10.513764+00:00,2026-06-01T23:54:00+00:00,KBOS,170,4.0,2.057776,,,13.3,4.4,1020.7,METAR KBOS 012354Z 17004KT 10SM FEW045 13/04 A3014 RMK AO2 SLP205 T01330044 10144 20128 53008,aviationweather_metar
2026-06-02T01:43:10.513732+00:00,2026-06-02T00:54:00+00:00,KBOS,170,5.0,2.57222,,,12.8,3.3,1020.7,METAR KBOS 020054Z 17005KT 10SM FEW045 13/03 A3014 RMK AO2 SLP205 T01280033,aviationweather_metar
2026-06-02T06:22:02.225934+00:00,2026-06-02T01:54:00+00:00,KBOS,190,4.0,2.057776,,,12.8,5.6,1020.7,METAR KBOS 020154Z 19004KT 10SM CLR 13/06 A3014 RMK AO2 SLP206 T01280056,aviationweather_metar
2026-06-02T06:22:02.225926+00:00,2026-06-02T02:54:00+00:00,KBOS,210,6.0,3.086664,,,11.7,3.9,1020.7,METAR KBOS 020254Z 21006KT 10SM CLR 12/04 A3014 RMK AO2 SLP205 T01170039 50001,aviationweather_metar
2026-06-02T06:22:02.225916+00:00,2026-06-02T03:54:00+00:00,KBOS,220,6.0,3.086664,,,12.2,3.9,1021.1,METAR KBOS 020354Z 22006KT 10SM CLR 12/04 A3015 RMK AO2 SLP208 T01220039,aviationweather_metar
2026-06-02T06:22:02.225904+00:00,2026-06-02T04:54:00+00:00,KBOS,240,9.0,4.629996,,,12.2,3.9,1020.7,METAR KBOS 020454Z 24009KT 10SM CLR 12/04 A3014 RMK AO2 SLP205 T01220039 401440094,aviationweather_metar
2026-06-02T06:22:02.225870+00:00,2026-06-02T05:54:00+00:00,KBOS,210,6.0,3.086664,,,11.1,4.4,1020.4,METAR KBOS 020554Z 21006KT 10SM CLR 11/04 A3013 RMK AO2 SLP201 T01110044 10133 20111 58004,aviationweather_metar
2026-06-02T11:00:54.306290+00:00,2026-06-02T06:54:00+00:00,KBOS,260,5.0,2.57222,,,12.2,5.0,1020.1,METAR KBOS 020654Z 26005KT 10SM CLR 12/05 A3012 RMK AO2 SLP197 T01220050,aviationweather_metar
2026-06-02T11:00:54.306282+00:00,2026-06-02T07:54:00+00:00,KBOS,280,6.0,3.086664,,,11.7,5.6,1019.7,METAR KBOS 020754Z 28006KT 10SM CLR 12/06 A3011 RMK AO2 SLP196 T01170056,aviationweather_metar
2026-06-02T11:00:54.306272+00:00,2026-06-02T08:54:00+00:00,KBOS,290,4.0,2.057776,,,10.6,6.1,1019.7,METAR KBOS 020854Z 29004KT 10SM CLR 11/06 A3011 RMK AO2 SLP195 T01060061 56006 $,aviationweather_metar
2026-06-02T11:00:54.306260+00:00,2026-06-02T09:54:00+00:00,KBOS,300,4.0,2.057776,,,11.1,6.1,1020.4,METAR KBOS 020954Z 30004KT 10SM CLR 11/06 A3013 RMK AO2 SLP201 T01110061 $,aviationweather_metar
2026-06-02T11:00:54.306227+00:00,2026-06-02T10:54:00+00:00,KBOS,320,6.0,3.086664,,,12.8,6.7,1020.4,METAR KBOS 021054Z 32006KT 10SM CLR 13/07 A3013 RMK AO2 SLP203 T01280067 $,aviationweather_metar
2026-06-02T15:08:46.869025+00:00,2026-06-02T11:54:00+00:00,KBOS,290,5.0,2.57222,,,15.0,6.7,1020.7,METAR KBOS 021154Z 29005KT 10SM CLR 15/07 A3014 RMK AO2 SLP205 T01500067 10150 20094 51009 $,aviationweather_metar
2026-06-02T15:08:46.869012+00:00,2026-06-02T12:54:00+00:00,KBOS,,4.0,2.057776,,,17.2,6.7,1020.7,METAR KBOS 021254Z VRB04KT 10SM FEW250 17/07 A3014 RMK AO2 SLP206 T01720067 $,aviationweather_metar
2026-06-02T15:08:46.869000+00:00,2026-06-02T13:54:00+00:00,KBOS,130,5.0,2.57222,,,18.9,8.3,1020.7,METAR KBOS 021354Z 13005KT 10SM FEW250 19/08 A3014 RMK AO2 SLP206 T01890083 $,aviationweather_metar
2026-06-02T15:08:46.868969+00:00,2026-06-02T14:54:00+00:00,KBOS,120,8.0,4.115552,,,18.3,7.2,1020.4,METAR KBOS 021454Z 12008KT 10SM FEW250 18/07 A3013 RMK AO2 SLP203 T01830072 58002 $,aviationweather_metar
2026-06-02T18:53:27.090509+00:00,2026-06-02T15:54:00+00:00,KBOS,130,9.0,4.629996,,,18.9,7.8,1020.1,METAR KBOS 021554Z 13009KT 10SM FEW045 BKN250 19/08 A3012 RMK AO2 SLP199 T01890078 $,aviationweather_metar
2026-06-02T18:53:27.090497+00:00,2026-06-02T16:54:00+00:00,KBOS,130,8.0,4.115552,,,19.4,8.9,1019.4,METAR KBOS 021654Z 13008KT 10SM FEW045 BKN250 19/09 A3010 RMK AO2 SLP192 T01940089 $,aviationweather_metar
2026-06-02T18:53:27.090468+00:00,2026-06-02T17:54:00+00:00,KBOS,130,8.0,4.115552,,,20.0,8.9,1018.7,METAR KBOS 021754Z 13008KT 10SM FEW050 BKN250 20/09 A3008 RMK AO2 SLP187 T02000089 10206 20150 58016 $,aviationweather_metar
2026-06-02T21:42:16.088951+00:00,2026-06-02T18:54:00+00:00,KBOS,110,8.0,4.115552,,,20.0,10.0,1018.7,METAR KBOS 021854Z 11008KT 10SM FEW050 FEW140 BKN220 20/10 A3008 RMK AO2 SLP184 T02000100 $,aviationweather_metar
2026-06-02T21:42:16.088935+00:00,2026-06-02T19:54:00+00:00,KBOS,130,7.0,3.601108,,,21.1,9.4,1018.0,METAR KBOS 021954Z 13007KT 10SM FEW050 FEW090 BKN220 21/09 A3006 RMK AO2 SLP179 T02110094 $,aviationweather_metar
2026-06-02T21:42:16.088910+00:00,2026-06-02T20:54:00+00:00,KBOS,320,9.0,4.629996,15.0,7.71666,22.2,5.6,1018.4,METAR KBOS 022054Z 32009G15KT 280V020 10SM FEW055 SCT090 OVC200 22/06 A3007 RMK AO2 SLP181 T02220056 55006 $,aviationweather_metar
2026-06-02T23:21:21.302130+00:00,2026-06-02T21:54:00+00:00,KBOS,130,7.0,3.601108,,,20.6,7.8,1018.4,METAR KBOS 022154Z 13007KT 10SM FEW065 OVC180 21/08 A3007 RMK AO2 SLP182 T02060078 $,aviationweather_metar
2026-06-02T23:21:21.302103+00:00,2026-06-02T22:54:00+00:00,KBOS,140,5.0,2.57222,,,20.6,7.8,1018.7,METAR KBOS 022254Z 14005KT 10SM FEW090 SCT180 BKN250 21/08 A3008 RMK AO2 SLP184 T02060078 $,aviationweather_metar
